Entity,Year,Annual CO₂ emissions from coal (per capita)
Mozambique,2016,0.0018772285
Mozambique,2017,0.00091058854
Mozambique,2018,0.0021476191
Mozambique,2019,0.0015938764
Mozambique,2020,0.0024995059
Mozambique,2021,0.0008088862
Mozambique,2022,0.0008621017
Mozambique,2023,0.0009340819
Myanmar,1928,0
Myanmar,1929,0
Myanmar,1930,0
Myanmar,1931,0
Myanmar,1932,0
Myanmar,1933,0
Myanmar,1934,0
Myanmar,1935,0
Myanmar,1936,0
Myanmar,1937,0
Myanmar,1938,0
Myanmar,1939,0
Myanmar,1940,0
Myanmar,1941,0
Myanmar,1942,0
Myanmar,1943,0
Myanmar,1944,0
Myanmar,1945,0
Myanmar,1946,0
Myanmar,1947,0
Myanmar,1948,0
Myanmar,1949,0
Myanmar,1950,0.02313611
Myanmar,1951,0.020599348
Myanmar,1952,0.029840356
Myanmar,1953,0.035313495
Myanmar,1954,0.0378705
Myanmar,1955,0.028299244
Myanmar,1956,0.033594094
Myanmar,1957,0.036671087
Myanmar,1958,0.044003718
Myanmar,1959,0.05255451
Myanmar,1960,0.04316489
Myanmar,1961,0.03183852
Myanmar,1962,0.04034403
Myanmar,1963,0.024780855
Myanmar,1964,0.02500569
Myanmar,1965,0.015241869
Myanmar,1966,0.010179213
Myanmar,1967,0.021632317
Myanmar,1968,0.008458746
Myanmar,1969,0.018743725
Myanmar,1970,0.02140675
Myanmar,1971,0.021609357
Myanmar,1972,0.013404094
Myanmar,1973,0.006942648
Myanmar,1974,0.014731184
Myanmar,1975,0.022201866
Myanmar,1976,0.014175317
Myanmar,1977,0.010984065
Myanmar,1978,0.013980808
Myanmar,1979,0.004383777
Myanmar,1980,0.004634456
Myanmar,1981,0.0060560647
Myanmar,1982,0.007868058
Myanmar,1983,0.0068772845
Myanmar,1984,0.007450616
Myanmar,1985,0.0079037035
Myanmar,1986,0.005007761
Myanmar,1987,0.0038597267
Myanmar,1988,0.003135158
Myanmar,1989,0.004765161
Myanmar,1990,0.006901531
Myanmar,1991,0.0071657887
Myanmar,1992,0.0029526493
Myanmar,1993,0.001235976
Myanmar,1994,0.0009583606
Myanmar,1995,0.0015479749
Myanmar,1996,0.001103746
Myanmar,1997,0.0011741571
Myanmar,1998,0.0012412503
Myanmar,1999,0.008180813
Myanmar,2000,0.030013656
Myanmar,2001,0.03418154
Myanmar,2002,0.026707701
Myanmar,2003,0.012880934
Myanmar,2004,0.015486337
Myanmar,2005,0.0123618515
Myanmar,2006,0.019930191
Myanmar,2007,0.017049376
Myanmar,2008,0.013401889
Myanmar,2009,0.012499348
Myanmar,2010,0.02511208
Myanmar,2011,0.03365969
Myanmar,2012,0.03418634
Myanmar,2013,0.022743883
Myanmar,2014,0.022845041
Myanmar,2015,0.018144628
Myanmar,2016,0.021843532
Myanmar,2017,0.029936176
Myanmar,2018,0.062173873
Myanmar,2019,0.07469313
Myanmar,2020,0.08155904
Myanmar,2021,0.059846066
Myanmar,2022,0.061792903
Myanmar,2023,0.06678038
Namibia,1991,0.028469529
Namibia,1992,0.022565806
Namibia,1993,0.15785787
Namibia,1994,0.16990584
Namibia,1995,0.027442575
Namibia,1996,0.022258578
Namibia,1997,0.017351823
Namibia,1998,0.016884172
Namibia,1999,0.008250534
Namibia,2000,0.0201468
Namibia,2001,0.05524437
Namibia,2002,0.040711608
Namibia,2003,0.053503893
Namibia,2004,0.060372166
Namibia,2005,0.04651067
Namibia,2006,0.1083705
Namibia,2007,0.04711863
Namibia,2008,0.13424137
Namibia,2009,0.0899509
Namibia,2010,0.090305634
Namibia,2011,0.0614556
Namibia,2012,0.071871825
Namibia,2013,0.058558777
Namibia,2014,0.025354823
Namibia,2015,0.033950146
Namibia,2016,0.05412552
Namibia,2017,0.061386876
Namibia,2018,0.036962327
Namibia,2019,0.049765706
Namibia,2020,0.053709317
Namibia,2021,0.044324372
Namibia,2022,0.048978638
Namibia,2023,0.04834226
Nepal,1964,0.0024016139
Nepal,1965,0.002951292
Nepal,1966,0.0028904225
Nepal,1967,0.0044020633
Nepal,1968,0.0051567773
Nepal,1969,0.0051668314
Nepal,1970,0.0020623677
Nepal,1971,0.0025944784
Nepal,1972,0.0047954046
Nepal,1973,0.015456143
Nepal,1974,0.015662234
Nepal,1975,0.008981239
Nepal,1976,0.0015506096
Nepal,1977,0.0035378565
Nepal,1978,0.002930314
Nepal,1979,0.012542492
Nepal,1980,0.013282234
Nepal,1981,0.00649562
Nepal,1982,0.006744388
Nepal,1983,0.0065863263
Nepal,1984,0.015655147
Nepal,1985,0.012159041
Nepal,1986,0.0077921986
Nepal,1987,0.012647974
Nepal,1988,0.012627785
Nepal,1989,0.01134317
Nepal,1990,0.009195385
Nepal,1991,0.01499503
Nepal,1992,0.013649054
Nepal,1993,0.014704329
Nepal,1994,0.015690217
Nepal,1995,0.033435702
Nepal,1996,0.032705847
Nepal,1997,0.034873508
Nepal,1998,0.012863404
Nepal,1999,0.046017937
Nepal,2000,0.039854463
Nepal,2001,0.044796206
Nepal,2002,0.020541206
Nepal,2003,0.02581611
Nepal,2004,0.02253326
Nepal,2005,0.03569556
Nepal,2006,0.022205701
Nepal,2007,0.027902123
Nepal,2008,0.027663652
Nepal,2009,0.025889196
Nepal,2010,0.04033596
Nepal,2011,0.04055621
Nepal,2012,0.030206302
Nepal,2013,0.0377157
Nepal,2014,0.06633562
Nepal,2015,0.07910215
Nepal,2016,0.09358083
Nepal,2017,0.106705345
Nepal,2018,0.1314332
Nepal,2019,0.13758989
Nepal,2020,0.18265241
Nepal,2021,0.1535212
Nepal,2022,0.15832163
Nepal,2023,0.17242104
Netherlands,1846,0.95263827
Netherlands,1847,1.2757093
Netherlands,1848,1.1947267
Netherlands,1849,1.0827162
Netherlands,1850,1.0124792
Netherlands,1851,0.99962234
Netherlands,1852,1.1980932
Netherlands,1853,1.318547
Netherlands,1854,1.8676915
Netherlands,1855,1.4503789
Netherlands,1856,1.4632076
Netherlands,1857,1.297662
Netherlands,1858,1.1331831
Netherlands,1859,1.0695207
Netherlands,1860,1.4444765
Netherlands,1861,1.3161191
Netherlands,1862,1.6813024
Netherlands,1863,1.1976485
Netherlands,1864,0.98470277
Netherlands,1865,1.1067263
Netherlands,1866,1.2003828
Netherlands,1867,1.138265
Netherlands,1868,1.1814052
Netherlands,1869,1.2076709
Netherlands,1870,1.3522663
Netherlands,1871,1.346626
Netherlands,1872,1.4265609
Netherlands,1873,1.3545674
Netherlands,1874,1.2325857
Netherlands,1875,1.392434
Netherlands,1876,1.5817635
Netherlands,1877,1.5836945
Netherlands,1878,1.660524
Netherlands,1879,1.7711427
Netherlands,1880,1.9361312
Netherlands,1881,1.9240599
Netherlands,1882,1.9225918
Netherlands,1883,2.1048734
Netherlands,1884,2.0774355
Netherlands,1885,2.1471286
Netherlands,1886,2.1624696
Netherlands,1887,2.1729975
Netherlands,1888,2.3906922
Netherlands,1889,2.3008015
Netherlands,1890,2.1984327
Netherlands,1891,2.519305
Netherlands,1892,2.3559673
Netherlands,1893,2.352303
Netherlands,1894,2.3484178
Netherlands,1895,2.3146122
Netherlands,1896,2.4627995
Netherlands,1897,2.5499477
Netherlands,1898,2.4794147
Netherlands,1899,2.5192826
Netherlands,1900,2.7464733
Netherlands,1901,2.6407743
Netherlands,1902,2.5969772
Netherlands,1903,2.7446098
Netherlands,1904,2.8727887
Netherlands,1905,2.9063678
Netherlands,1906,3.121383
Netherlands,1907,3.169515
Netherlands,1908,3.1863265
Netherlands,1909,3.312402
Netherlands,1910,3.4197662
Netherlands,1911,3.5774927
Netherlands,1912,3.991589
Netherlands,1913,4.3547783
Netherlands,1914,3.9453108
Netherlands,1915,3.7744308
Netherlands,1916,3.4002814
Netherlands,1917,1.2736917
Netherlands,1918,2.1856375
Netherlands,1919,3.0723786
Netherlands,1920,3.0281096
Netherlands,1921,3.1649034
Netherlands,1922,3.6602242
Netherlands,1923,3.5468497
Netherlands,1924,3.9395158
Netherlands,1925,4.2980227
Netherlands,1926,4.2940826
Netherlands,1927,4.6521316
Netherlands,1928,4.60046
Netherlands,1929,4.951995
Netherlands,1930,4.7803206
Netherlands,1931,5.2039437
Netherlands,1932,4.7602305
Netherlands,1933,4.325662
Netherlands,1934,4.3025246
Netherlands,1935,4.048999
Netherlands,1936,4.264754
Netherlands,1937,4.6042275
Netherlands,1938,4.391493
Netherlands,1939,4.615487
Netherlands,1940,3.7701917
Netherlands,1941,4.108204
Netherlands,1942,3.7828784
Netherlands,1943,3.7705264
Netherlands,1944,2.487974
Netherlands,1945,1.5370018
Netherlands,1946,3.2043848
Netherlands,1947,3.8014245
Netherlands,1948,3.8779292
Netherlands,1949,4.1243105
Netherlands,1950,4.218736
Netherlands,1951,4.3534493
Netherlands,1952,4.2194443
Netherlands,1953,4.152299
Netherlands,1954,4.1517878
Netherlands,1955,4.1196623
Netherlands,1956,4.129406
Netherlands,1957,3.9400563
Netherlands,1958,3.7460861
Netherlands,1959,3.4838018
Netherlands,1960,3.551751
Netherlands,1961,3.4624152
Netherlands,1962,3.5791142
Netherlands,1963,3.6362414
Netherlands,1964,3.142758
Netherlands,1965,2.8651025
Netherlands,1966,2.6044853
Netherlands,1967,2.3583243
Netherlands,1968,2.1436136
Netherlands,1969,1.8748292
Netherlands,1970,1.4406254
Netherlands,1971,0.9894866
Netherlands,1972,0.77521116
Netherlands,1973,0.7680004
Netherlands,1974,0.8163137
Netherlands,1975,0.62245005
Netherlands,1976,0.6691951
Netherlands,1977,0.7056774
Netherlands,1978,0.78904843
Netherlands,1979,0.83397335
Netherlands,1980,0.89644164
Netherlands,1981,1.0319433
Netherlands,1982,0.8956602
Netherlands,1983,1.4068717
Netherlands,1984,1.7467754
Netherlands,1985,1.7374176
Netherlands,1986,1.5987191
Netherlands,1987,1.732848
Netherlands,1988,1.9108464
Netherlands,1989,2.050411
Netherlands,1990,2.4012964
Netherlands,1991,2.2605758
Netherlands,1992,2.2561584
Netherlands,1993,2.1646976
Netherlands,1994,2.3577611
Netherlands,1995,2.3042219
Netherlands,1996,2.2149482
Netherlands,1997,2.147001
Netherlands,1998,2.175678
Netherlands,1999,1.912185
Netherlands,2000,1.9795123
Netherlands,2001,2.1155155
Netherlands,2002,2.1319609
Netherlands,2003,2.202908
Netherlands,2004,2.1622508
Netherlands,2005,2.0744112
Netherlands,2006,1.9974679
Netherlands,2007,2.1499286
Netherlands,2008,2.0796216
Netherlands,2009,1.9029906
Netherlands,2010,1.9709114
Netherlands,2011,1.9044943
Netherlands,2012,2.0299098
Netherlands,2013,2.0440776
Netherlands,2014,2.2414231
Netherlands,2015,2.661584
Netherlands,2016,2.4785037
Netherlands,2017,2.2241204
Netherlands,2018,2.0164363
Netherlands,2019,1.5723356
Netherlands,2020,1.100182
Netherlands,2021,1.409185
Netherlands,2022,1.3567039
Netherlands,2023,0.92848665
New Caledonia,1950,2.8711584
New Caledonia,1951,3.6218395
New Caledonia,1952,6.4580946
New Caledonia,1953,5.1541533
New Caledonia,1954,6.7385645
New Caledonia,1955,8.898861
New Caledonia,1956,14.887772
New Caledonia,1957,12.529277
New Caledonia,1958,7.978625
New Caledonia,1959,6.068737
New Caledonia,1960,8.536834
New Caledonia,1961,8.035185
New Caledonia,1962,4.378821
New Caledonia,1963,4.951014
New Caledonia,1964,8.16765
New Caledonia,1965,8.494135
New Caledonia,1966,9.558095
New Caledonia,1967,8.717445
New Caledonia,1968,9.100773
New Caledonia,1969,7.4074554
New Caledonia,1970,9.683725
New Caledonia,1971,7.9985332
New Caledonia,1972,2.688143
New Caledonia,1973,2.187933
New Caledonia,1974,2.5363345
New Caledonia,1975,1.9722998
New Caledonia,1976,1.392303
New Caledonia,1977,1.7228761
New Caledonia,1978,0.8008579
New Caledonia,1979,1.5829136
New Caledonia,1980,2.1275597
New Caledonia,1981,1.4272906
New Caledonia,1982,1.1254395
New Caledonia,1983,1.6545069
New Caledonia,1984,1.7436438
New Caledonia,1985,2.933979
New Caledonia,1986,2.8563151
New Caledonia,1987,2.477185
New Caledonia,1988,2.6742938
New Caledonia,1989,3.1874716
New Caledonia,1990,2.4707935
New Caledonia,1991,2.5726478
New Caledonia,1992,1.7327136
New Caledonia,1993,2.1885056
New Caledonia,1994,2.7294824
New Caledonia,1995,2.4640005
New Caledonia,1996,3.2521555
New Caledonia,1997,1.4336472
New Caledonia,1998,1.4891317
New Caledonia,1999,1.34132
New Caledonia,2000,2.9183986
New Caledonia,2001,2.912355
New Caledonia,2002,3.0449584
New Caledonia,2003,3.3902419
New Caledonia,2004,2.9858594
New Caledonia,2005,2.7286112
New Caledonia,2006,2.930525
New Caledonia,2007,2.4988694
New Caledonia,2008,2.522842
New Caledonia,2009,3.3371778
New Caledonia,2010,5.0064683
New Caledonia,2011,5.1077256
New Caledonia,2012,5.0013547
New Caledonia,2013,4.992295
New Caledonia,2014,6.895642
New Caledonia,2015,7.2058363
New Caledonia,2016,9.2933
New Caledonia,2017,10.491139
New Caledonia,2018,10.781357
New Caledonia,2019,10.72233
New Caledonia,2020,9.550977
New Caledonia,2021,8.040031
New Caledonia,2022,9.62072
New Caledonia,2023,9.025466
New Zealand,1878,0.7658153
New Zealand,1879,1.03573
New Zealand,1880,1.2859569
New Zealand,1881,1.3912926
New Zealand,1882,1.5168313
New Zealand,1883,1.6568518
New Zealand,1884,1.8466936
New Zealand,1885,1.9203551
New Zealand,1886,1.9589386
New Zealand,1887,2.0063896
New Zealand,1888,2.1546433
New Zealand,1889,2.0254722
New Zealand,1890,2.1465983
New Zealand,1891,2.2041557
New Zealand,1892,2.175731
New Zealand,1893,2.1913626
New Zealand,1894,2.2413378
New Zealand,1895,2.2184875
New Zealand,1896,2.3725257
New Zealand,1897,2.4668598
New Zealand,1898,2.6087003
New Zealand,1899,2.7497568
New Zealand,1900,3.0159771
New Zealand,1901,3.309295
New Zealand,1902,3.5829391
New Zealand,1903,3.6388938
New Zealand,1904,3.8413498
New Zealand,1905,3.8593402
New Zealand,1906,4.1036296
New Zealand,1907,4.2305217
New Zealand,1908,4.1892877
New Zealand,1909,4.201876
New Zealand,1910,4.723806
New Zealand,1911,4.351203
New Zealand,1912,4.504289
New Zealand,1913,3.8371034
New Zealand,1914,4.5491734
New Zealand,1915,4.3396163
New Zealand,1916,4.357717
New Zealand,1917,3.925337
New Zealand,1918,3.7971926
New Zealand,1919,3.3914278
New Zealand,1920,2.8706555
New Zealand,1921,2.7730386
New Zealand,1922,2.7713943
New Zealand,1923,2.9305573
New Zealand,1924,2.992281
New Zealand,1925,3.0103009
New Zealand,1926,3.087561
New Zealand,1927,3.1895747
New Zealand,1928,3.2128663
New Zealand,1929,3.285554
New Zealand,1930,3.2203987
New Zealand,1931,2.7716491
New Zealand,1932,2.2824492
New Zealand,1933,2.2569418
New Zealand,1934,2.5754588
New Zealand,1935,2.6201932
New Zealand,1936,2.6032848
New Zealand,1937,2.7018692
New Zealand,1938,2.578958
New Zealand,1939,2.6834486
New Zealand,1940,2.8379264
New Zealand,1941,2.9471214
New Zealand,1942,2.9622083
New Zealand,1943,3.0755012
New Zealand,1944,3.085495
New Zealand,1945,3.1214385
New Zealand,1946,3.0267224
New Zealand,1947,2.9381597
New Zealand,1948,2.9131582
New Zealand,1949,2.917582
New Zealand,1950,3.0519514
New Zealand,1951,2.6902306
New Zealand,1952,2.9785128
New Zealand,1953,2.6684651
New Zealand,1954,2.6966598
New Zealand,1955,2.6131394
New Zealand,1956,2.6278708
New Zealand,1957,2.5671268
New Zealand,1958,2.6008832
New Zealand,1959,2.6300564
New Zealand,1960,2.7716944
New Zealand,1961,2.648009
New Zealand,1962,2.262344
New Zealand,1963,2.3718164
New Zealand,1964,2.448544
New Zealand,1965,2.2158139
New Zealand,1966,2.1716938
New Zealand,1967,1.9036974
New Zealand,1968,1.7566859
New Zealand,1969,1.8212103
New Zealand,1970,1.763072
New Zealand,1971,1.5829526
New Zealand,1972,1.5965022
New Zealand,1973,1.787984
New Zealand,1974,1.8357213
New Zealand,1975,1.6969756
New Zealand,1976,1.7202973
New Zealand,1977,1.6601001
New Zealand,1978,1.3878773
New Zealand,1979,1.197776
New Zealand,1980,1.2739998
New Zealand,1981,1.2604314
New Zealand,1982,1.2584785
New Zealand,1983,1.3407316
New Zealand,1984,1.3078345
New Zealand,1985,1.2276758
New Zealand,1986,1.0631347
New Zealand,1987,1.2548537
New Zealand,1988,1.4918803
New Zealand,1989,1.254185
New Zealand,1990,1.3698363
New Zealand,1991,1.2937503
New Zealand,1992,1.3933433
New Zealand,1993,1.3680668
New Zealand,1994,1.2778225
New Zealand,1995,1.2603053
New Zealand,1996,1.2293959
New Zealand,1997,1.3063091
New Zealand,1998,1.1857258
New Zealand,1999,1.2043166
New Zealand,2000,1.1428946
New Zealand,2001,1.3905467
New Zealand,2002,1.3718982
New Zealand,2003,1.9240369
New Zealand,2004,1.9621154
New Zealand,2005,2.1568947
New Zealand,2006,2.103221
New Zealand,2007,1.5925581
New Zealand,2008,1.943884
New Zealand,2009,1.4674774
New Zealand,2010,1.2553798
New Zealand,2011,1.2627456
New Zealand,2012,1.5532817
New Zealand,2013,1.3500719
New Zealand,2014,1.2032025
New Zealand,2015,1.185434
New Zealand,2016,0.9470332
New Zealand,2017,0.97019315
New Zealand,2018,1.0711031
New Zealand,2019,1.1223409
New Zealand,2020,1.0497165
New Zealand,2021,1.2089069
New Zealand,2022,0.835605
New Zealand,2023,0.65533644
Nicaragua,1870,0
Nicaragua,1871,0.00002199482
Nicaragua,1872,0.00002170139
Nicaragua,1873,0.0000614896
Nicaragua,1874,0.00016335951
Nicaragua,1875,0.00006751633
Nicaragua,1876,0.00007166056
Nicaragua,1877,0.00021944815
Nicaragua,1878,0.0012753326
Nicaragua,1879,0.0021733379
Nicaragua,1880,0.0012461029
Nicaragua,1881,0.00020707531
Nicaragua,1882,0.00018063711
Nicaragua,1883,0.0014821289
Nicaragua,1884,0.0037648904
Nicaragua,1885,0.0024192298
Nicaragua,1886,0.00074391253
Nicaragua,1887,0.00199241
Nicaragua,1888,0.0034931868
Nicaragua,1889,0.014660891
Nicaragua,1890,0.035229754
Nicaragua,1891,0.05786617
Nicaragua,1892,0.044597987
Nicaragua,1893,0.022149239
Nicaragua,1894,0.02643317
Nicaragua,1895,0.019027859
Nicaragua,1896,0.010540661
Nicaragua,1897,0.010061484
Nicaragua,1898,0.010117264
Nicaragua,1899,0.01071019
Nicaragua,1900,0.01238955
Nicaragua,1901,0.014425974
Nicaragua,1902,0.013479139
Nicaragua,1903,0.01357851
Nicaragua,1904,0.012272156
Nicaragua,1905,0.010359134
Nicaragua,1906,0.009852555
Nicaragua,1907,0.007894361
Nicaragua,1908,0.006999732
Nicaragua,1909,0.00681671
Nicaragua,1910,0.0074573443
Nicaragua,1911,0.009982992
Nicaragua,1912,0.007820031
Nicaragua,1913,0.005320111
Nicaragua,1914,0.0056700804
Nicaragua,1915,0.0055663707
Nicaragua,1916,0.00760344
Nicaragua,1917,0.009988077
Nicaragua,1918,0.00898357
Nicaragua,1919,0.0075367047
Nicaragua,1920,0.0038584957
Nicaragua,1921,0.0061400775
Nicaragua,1922,0.0033828479
Nicaragua,1923,0.011800769
Nicaragua,1924,0.01771593
Nicaragua,1925,0.008509731
Nicaragua,1926,0.02143118
Nicaragua,1927,0.00325335
Nicaragua,1928,0.0017276708
Nicaragua,1929,0.0011680361
Nicaragua,1930,0.0006562337
Nicaragua,1931,0.00042088493
Nicaragua,1932,0.00022787774
Nicaragua,1933,0.00040895765
Nicaragua,1934,0.00021560291
Nicaragua,1935,0.00029390526
Nicaragua,1936,0.00037119124
Nicaragua,1937,0.00048550672
Nicaragua,1938,0.00015967849
Nicaragua,1939,0.00019482338
Nicaragua,1940,0.00019034364
Nicaragua,1941,0.00022338048
Nicaragua,1942,0
Nicaragua,1943,0.000561381
Nicaragua,1944,0.00027161135
Nicaragua,1945,0.00013335816
Nicaragua,1946,0
Nicaragua,1947,0.00012610186
Nicaragua,1948,0.00024285741
Nicaragua,1949,0.0002662005
Nicaragua,1950,0.00014420423
Niger,1950,0.002067891
Niger,1951,0.0035012546
Niger,1952,0.0032692447
Niger,1953,0.0010377043
Niger,1954,0.0011449362
Niger,1955,0.0005001178
Niger,1956,0.00063620985
Niger,1957,0.000024876814
Niger,1980,0.008359886
Niger,1981,0.012682513
Niger,1982,0.018474882
Niger,1983,0.051339123
Niger,1984,0.05779704
Niger,1985,0.056311354
Niger,1986,0.044770084
Niger,1987,0.057665274
Niger,1988,0.052653458
Niger,1989,0.056546144
Niger,1990,0.026973477
Niger,1991,0.026578996
Niger,1992,0.022023147
Niger,1993,0.024811039
Niger,1994,0.02417127
Niger,1995,0.025481915
Niger,1996,0.02626302
Niger,1997,0.022582484
Niger,1998,0.024431972
Niger,1999,0.021868756
Niger,2000,0.019841637
Niger,2001,0.019671414
Niger,2002,0.021475485
Niger,2003,0.021370042
Niger,2004,0.026515013
Niger,2005,0.018644698
Niger,2006,0.018488731
Niger,2007,0.01567294
Niger,2008,0.017649878
Niger,2009,0.017465485
Niger,2010,0.019926481
Niger,2011,0.021545053
Niger,2012,0.021568928
Niger,2013,0.018399237
Niger,2014,0.020211577
Niger,2015,0.016354274
Niger,2016,0.017358415
Niger,2017,0.015752224
Niger,2018,0.014696904
Niger,2019,0.01421036
Niger,2020,0.015006948
Niger,2021,0.014635168
Niger,2022,0.013037662
Niger,2023,0.011909773
Nigeria,1915,0.00084196444
Nigeria,1916,0.0029996943
Nigeria,1917,0.010060412
Nigeria,1918,0.017813101
Nigeria,1919,0.016333163
Nigeria,1920,0.021254402
Nigeria,1921,0.024603045
Nigeria,1922,0.012901388
Nigeria,1923,0.019736933
Nigeria,1924,0.022288626
Nigeria,1925,0.026089506
Nigeria,1926,0.034872472
Nigeria,1927,0.037915815
Nigeria,1928,0.03732089
Nigeria,1929,0.035350967
Nigeria,1930,0.03508436
Nigeria,1931,0.032529827
Nigeria,1932,0.024598658
Nigeria,1933,0.022664359
Nigeria,1934,0.024654057
Nigeria,1935,0.024163857
Nigeria,1936,0.026940694
Nigeria,1937,0.03296395
Nigeria,1938,0.032356925
Nigeria,1939,0.026830088
Nigeria,1940,0.026873969
Nigeria,1941,0.0312984
Nigeria,1942,0.03862446
Nigeria,1943,0.041634936
Nigeria,1944,0.04969419
Nigeria,1945,0.04071559
Nigeria,1946,0.04742192
Nigeria,1947,0.044394936
Nigeria,1948,0.045759745
Nigeria,1949,0.040691152
Nigeria,1950,0.046385944
Nigeria,1951,0.02970231
Nigeria,1952,0.04053132
Nigeria,1953,0.043876223
Nigeria,1954,0.042954255
Nigeria,1955,0.042784043
Nigeria,1956,0.044564374
Nigeria,1957,0.045328747
Nigeria,1958,0.05150361
Nigeria,1959,0.040778268
Nigeria,1960,0.032088846
Nigeria,1961,0.032107286
Nigeria,1962,0.03401456
Nigeria,1963,0.029633647
Nigeria,1964,0.035228375
Nigeria,1965,0.037392873
Nigeria,1966,0.033078868
Nigeria,1967,0.014153463
Nigeria,1968,0.00013714426
Nigeria,1969,0.0010730723
Nigeria,1970,0.0030809836
Nigeria,1971,0.009607009
Nigeria,1972,0.014629256
Nigeria,1973,0.013354335
Nigeria,1974,0.012533538
Nigeria,1975,0.009360674
Nigeria,1976,0.011734592
Nigeria,1977,0.0104616685
Nigeria,1978,0.007821999
Nigeria,1979,0.006405752
Nigeria,1980,0.006457294
Nigeria,1981,0.003757264
Nigeria,1982,0.0020568855
Nigeria,1983,0.0019131196
Nigeria,1984,0.002441884
Nigeria,1985,0.0043587023
Nigeria,1986,0.0034020834
Nigeria,1987,0.0022902116
Nigeria,1988,0.0017519653
Nigeria,1989,0.0015116307
Nigeria,1990,0.0016976774
Nigeria,1991,0.0019106267
Nigeria,1992,0.0013599416
Nigeria,1993,0.00020910926
Nigeria,1994,0.0006109655
Nigeria,1995,0.00046293327
Nigeria,1996,0.00019325782
Nigeria,1997,0.00021967407
Nigeria,1998,0.0002751525
Nigeria,1999,0.00035732595
Nigeria,2000,0.0063488143
Nigeria,2001,0.005925032
Nigeria,2002,0.0050508725
Nigeria,2003,0.0053679068
Nigeria,2004,0.005221228
Nigeria,2005,0.0059878253
